name,price,url,table_vals,description
Wild Turkey American Honey 1L,78.8,https://www.paneco.com.sg/products/wild-turkey-american-honey-1l,"{""Alcohol percentage"": ""35.5"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Wild Turkey"", ""Gift box"": ""No"", ""Country of origin"": ""United States"", ""Type"": ""Bourbon""}","
Jimmy Russell created American Honey nearly four decades ago, adding Pure Honey to the same bourbon he stubbornly kept consistent for over 60 years.Wild Turkey American Honey is an exceptionally smooth 71 proof (35.5% alcohol) liqueur blended with pure honey and real Wild Turkey Bourbon Whiskey. It’s the sweeter, smoother side of Wild Turkey, with notes of sweet honey, caramel, and orange.All bourbon is whiskey, but not all whiskey is bourbon. Bourbon tastes stronger and sweeter than other whiskeys. That’s because it’s distilled from a key ingredient: corn. Bourbon is America’s native spirit, and 95% of it comes from Kentucky.To call your bourbon Kentucky Straight Bourbon Whiskey it must be aged in new, charred oak barrels for at least 2 years and be made in Kentucky.AWARDS
Hot Brand Award (Impact 2012 & 2013)
Hot Prospect Brand three years in a row (Impact, 2009, 2010, 2011)
Best in Class Distinction at World Whiskies Awards (2010)
Icons of Whisky Award (2009)
                "
Wild Turkey Rare Breed 750ml,114.5,https://www.paneco.com.sg/products/wild-turkey-rare-breed-750ml,"{""Alcohol percentage"": ""58.4"", ""Bottle volume ml"": ""750ml"", ""Brand"": ""Wild Turkey"", ""Gift box"": ""No"", ""Country of origin"": ""United States"", ""Type"": ""Bourbon""}","
                  The true, bold spirit of Wild Turkey has been captured in this authentic barrel proof whiskey, creating one of the finest bourbons in the world. Uncut with water, Rare Breed is an uncompromised Kentucky bourbon with tones of sweet tobacco and hints of orange and mint, making it a remarkably smooth whiskey legend.
                "
Wild Turkey Rye 700ml,79.5,https://www.paneco.com.sg/products/wild-turkey-rye-700ml,"{""Alcohol percentage"": ""41.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Wild Turkey"", ""Gift box"": ""Yes"", ""Country of origin"": ""United States"", ""Type"": ""Bourbon""}","
Wild Turkey Straight Rye Whiskey is an 81 proof (40.5% alcohol) ode to America’s first distilled spirit: rye whiskey. When making Wild Turkey Rye, a deeper, “alligator” char is used for extra flavor. Big, broad vanilla and spice notes burst through without changing the bold rye taste. Wild Turkey Rye stands up to any mixer and shines through in cocktails.
                "
Woodford Reserve Double Oaked 1L,134.5,https://www.paneco.com.sg/products/woodford-reserve-double-oaked-1l,"{""Alcohol percentage"": ""43.2"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Woodford Reserve"", ""Gift box"": ""No"", ""Country of origin"": ""United States"", ""Type"": ""Bourbon""}","
An innovative approach to twice-barreled bourbon creates the rich and colorful flavor of Woodford Reserve Double Oaked. Uniquely matured in separate, charred oak barrels – the second barrel deeply toasted before a light charring – extracts additional amounts of soft, sweet oak character. It is the unique alteration of the fifth source of flavor, maturation, which tells the real story of Woodford Reserve Double Oaked.
                "
Woodford Reserve Kentucky Straight Bourbon 1L,109.95,https://www.paneco.com.sg/products/woodford-reserve-kentucky-straight-bourbon-1l,"{""Alcohol percentage"": ""43.2"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Woodford Reserve"", ""Gift box"": ""No"", ""Country of origin"": ""United States"", ""Type"": ""Bourbon""}","
                  The art of making fine bourbon first took place on the site of the Woodford Reserve Distillery, a National Historic Landmark, in 1812. The perfectly balanced taste of our Kentucky Straight Bourbon Whiskey. 
                "
Woodford Reserve Kentucky Straight Rye 1L,124.5,https://www.paneco.com.sg/products/woodford-reserve-kentucky-straight-rye-1l,"{""Alcohol percentage"": ""45.2"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Woodford Reserve"", ""Gift box"": ""No"", ""Country of origin"": ""United States"", ""Type"": ""Bourbon""}","
                  Woodford Reserve Rye uses a preprohibition style ratio of 53% rye in its mash bill to pay homage to history’s original rye whiskeys, making spice and tobacco the dominant note among a sea of fruit, floral, and sweet aromatics, which yields a nice sweetness and overall balance.
                "
Woodford Reserve Malt Whiskey 1L w/ Gift Box,110.9,https://www.paneco.com.sg/products/woodford-reserve-malt-whiskey-1l-w-gift-box,"{""Alcohol percentage"": ""45.2"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Woodford Reserve"", ""Gift box"": ""Yes"", ""Country of origin"": ""United States"", ""Type"": ""Bourbon""}","
Unlike a typical 100% malt whiskey, Woodford Reserve is a Kentucky Straight Malt Whiskey crafted from 51% malt and aged in new charred oak barrels, making it the malt whiskey for bourbon drinkers.The base of 51 % malt results in a whiskey that is richly flavorful and complex and amplifies the nutty characteristics found in the original Woodford Reserve.
                "
Woodford Reserve Masters Collection - Chocolate Malted Rye 750ml,179.95,https://www.paneco.com.sg/products/woodford-reserve-masters-collection-chocolate-malted-rye-750ml,"{""Alcohol percentage"": ""45.2"", ""Bottle volume ml"": ""750ml"", ""Brand"": ""Woodford Reserve"", ""Gift box"": ""No"", ""Country of origin"": ""United States"", ""Type"": ""Bourbon""}","
                  The Woodford Reserve Masters Collection - Chocolate Malted Rye is said to be a one time offering only, is bottled at 90.4 proof, sporting a specific mash bill that’s 70% corn, 15% chocolate malted rye and 15% distillers malt. Chocolate Malted Rye is crafted by roasting the rye malt to a level that its natural sugars caramelized into a dark chocolate note.
                "
Yamazakura Blended 700ml w/Gift Box,129.99,https://www.paneco.com.sg/products/yamazakura-blended-700ml-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Yamazakura"", ""Gift box"": ""Yes"", ""Country of origin"": ""Japan""}","
                  A blended whisky from Japan's Yamazakura range, which is brought to market by Japanese company Sasanokawa Shuzo.

                "
Jack Daniels Black 1L,77.5,https://www.paneco.com.sg/products/jack-daniels-black,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Jack Daniels"", ""Gift box"": ""No"", ""Country of origin"": ""United States"", ""Type"": ""Bourbon""}","
                  One of the most famous whiskey brands worldwide. Jack Daniel's is a light and sweet Tennessee whiskey, produced in the traditional method of Jack Daniel's distillery. The beverage undergoes the unique process of charcoal filtration, and is aged in single oak barrels. In 2006 Jack Daniel's Black Label took the first place from Johnnie Walker Red Label, and won the title ""best-selling whiskey in the world"".
                "
Balvenie 16 Year Triple Cask Single Malt 700ml w/Gift Box,188.95,https://www.paneco.com.sg/products/balvenie-16-year-triple-cask-single-malt-700ml-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Balvenie"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  The Balvenie Triple Cask, is created by combining The Balvenie that has matured in the three most traditional types of cask – first-fill bourbon, refill bourbon and sherry – in a large wooden vessel known as a marrying tun. These marriages of The Balvenie are made to a precise recipe refined over time by thier Malt Master David Stewart to ensure that each captures the distillery’s distinctive rich, smooth and honeyed style.
                "
1x Coopers Craft Straight Bourbon Highball Set /w FREE GIFTS,134.9,https://www.paneco.com.sg/products/1-x-coopers-craft-straight-bourbon-highball-set-w-free-gifts,"{""Bottle volume ml"": ""27 items"", ""Type"": ""Bourbon""}","
                  Make your own bourbon highball with Coopers Craft. 
                "
Aberfeldy 12 Year Single Malt 700ml w/Gift Box,85.9,https://www.paneco.com.sg/products/aberfeldy-12-year-single-malt-700ml-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Aberfeldy"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  This whisky is the flagship single malt from the southern Highland distillery of Aberfeldy. This new identity, which is the first re-branding for Aberfeldy since 1999, forms part of a larger plan for its single malts.
                "
Aberfeldy 12 Year Single Malt 750ml w/Gift Box,79.95,https://www.paneco.com.sg/products/aberfeldy-12-year-single-malt-750ml-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""750ml"", ""Brand"": ""Aberfeldy"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  This whisky is the flagship single malt from the southern Highland distillery of Aberfeldy. This new identity, which is the first re-branding for Aberfeldy since 1999, forms part of a larger plan for its single malts.
                "
Aberfeldy 16 Year Single Malt 700ml w/ Gift Box,131,https://www.paneco.com.sg/products/aberfeldy-16-year-single-malt-700ml-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Aberfeldy"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
First planned in 1896 by the sons of John Dewar, Dewar’s Aberfeldy Distillery is the only Scotch whisky distillery built by the Dewar family. Dewar’s was already a highly successful brand of blended whisky, renowned for its quality, and the company needed more single malt whisky to use in its blend.Laid to rest for 16 years in handmade oak casks, this enriched offering is finished in first fill Oloroso sherry casks to impart a subtle fruitful nature and a roundness to the whisky.

                "
Aberfeldy 18 Year Highland Single Malt 1L w/Gift Box,168,https://www.paneco.com.sg/products/aberfeldy-18-year-highland-single-malt-1l-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Aberfeldy"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
Aberfeldy's 18 Year Old single malt Scotch whisky was initially propelled for the Travel Retail Market.Founded in 1896 by John Dewar & Sons, nearby the town of the same name in the Eastern Highlands; Aberfeldy sits on the south bank of the river Tay and the distillery takes its water from the Pitilie Burn. Often overlooked, Aberfeldy sells a mere 6,000 cases a year, even since being bought up by Bacardi in 1998, a century after production first began at the distillery. 
                "
Aberlour 10 Year 700ml w/Gift Box,104.8,https://www.paneco.com.sg/products/aberlour-10-year-single-malt-700ml-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Aberlour"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  Matured in a combination of ex-bourbon and sherry casks, this 10 year old from Aberlour remains a perennial favourite, typical of the modern Speyside style and thoroughly approachable. Such is its popularity that this bottling has been exported to over fifty countries.

                "
Aberlour 12 Year 700ml and 2 Glasses,118.95,https://www.paneco.com.sg/products/aberlour-12-year-single-malt-700ml-and-2-glasses,"{""Alcohol percentage"": ""48.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Aberlour"", ""Gift box"": ""No"", ""Country of origin"": ""Scotland""}","
Aberlour is a believer in Substance over Style. Each whisky is produced with craft, passion and knowledge handed down through generations.   The Aberlour 12 year delivers a subtly-balanced flavour rich with citrus characteristics. The double cask maturation - Traditional Oak and seasoned Sherry gives it a oak, sweet and spicy taste. Perfect to sip and generally enjoy. Suitable for scotch whisky enthusiast to begin their journey. What's more, it was awarded silver in the World Whiskies Award category - Best Scotch Speyside Single Malt.
\
                "
Aberlour A'Bunadh 700ml w/ Gift Box,168,https://www.paneco.com.sg/products/aberlour-a-bunadh-single-malt-batch-60-700ml-w-gift-box,"{""Alcohol percentage"": ""60.3"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Aberlour"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
Meaning 'the original' in Gaelic, A'bunadh is made in homage to Aberlour's founder, James Fleming. A’bunadh is a whisky hand-made from start to finish with each batch being created to ensure a rich and complex flavour of moist raisin, and homemade fruit cake.As of Feb 2019, we are selling Batch #60
                "
Aberlour A'Bunadh Batch 61 Single Malt 700ml w/ Gift Box,168,https://www.paneco.com.sg/products/aberlour-a-bunadh-batch-61-single-malt-700ml-w-gift-box,"{""Alcohol percentage"": ""60.8"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Aberlour"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  Auburn gold in color with aromas of mixed spices, praline and spiced orange harmonising with rich, deep notes of Oloroso Sherry. Orange, black cherries, dried fruit and ginger on the palate spiked with dark bitter chocolate and enriched with Sherry and Oak. 
                "
